FID,LATDD,LONDD,AGE,RECON,ADT_029,STRUCTURE_KIND_043A,UNSAFE
30421550_098573146,30.704305555555553,-98.95873888888889,89.0,0,263,1,0
30421447_098573148,30.704019444444445,-98.95874444444445,89.0,0,263,1,0
30421379_098573149,30.703830555555555,-98.95874722222223,89.0,0,263,1,0
30421238_098573152,30.70343888888889,-98.95875555555556,89.0,0,263,1,0
30421171_098573153,30.703252777777777,-98.95875833333334,89.0,0,263,1,0
30523834_098282142,30.877316666666665,-98.47261666666667,68.0,0,605,1,0
30525242_098282242,30.881227777777777,-98.47289444444445,68.0,0,605,1,0
30361319_098511034,30.60366388888889,-98.85287222222222,64.0,0,297,1,0
30314021_098553235,30.52783611111111,-98.92565277777778,59.0,0,122,1,0
30324066_098220247,30.54462777777778,-98.36735277777777,45.0,0,8325,5,0
30314508_098234493,30.52918888888889,-98.3958138888889,38.0,0,3928,5,0
30343123_098280836,30.575341666666667,-98.46898888888889,17.0,1,3349,1,0
30355472_098251987,30.598533333333332,-98.42218611111112,58.0,0,100,1,0
30383944_098264907,30.644288888888887,-98.44696388888889,5.0,0,6197,5,0
30403471_098263907,30.676308333333335,-98.44418611111111,52.0,0,2953,1,0
30405382_098290693,30.681616666666667,-98.48525833333333,44.0,0,916,1,0
30405658_098290104,30.682383333333334,-98.48362222222222,44.0,0,1064,1,0
30504702_098343550,30.846394444444442,-98.57652777777777,86.0,0,104,1,0
30494931_098530804,30.83036388888889,-98.88556666666668,89.0,0,27,3,0
30510909_098560184,30.852525,-98.93384444444445,74.0,1,19,1,0
30424269_098530446,30.711858333333332,-98.88457222222223,2.0,0,48,5,0
30482531_098335787,30.807030555555556,-98.566075,9.0,0,72,1,0
30333396_098222704,30.559433333333335,-98.37417777777777,51.0,0,426,3,0
30452305_098401641,30.75640277777778,-98.671225,34.0,0,296,1,0
30453072_098402528,30.758533333333332,-98.67368888888889,56.0,1,312,1,0
30560607_099165585,30.935019444444446,-99.28218055555556,59.0,1,2221,1,0
30535467_099165904,30.898519444444442,-99.28306666666667,59.0,1,2352,1,0
30545728_099165834,30.91591111111111,-99.28287222222222,74.0,0,1796,1,0
30523147_099165527,30.875408333333333,-99.28201944444444,59.0,1,2352,1,0
30511070_099162986,30.852972222222224,-99.27496111111111,59.0,1,2671,1,0
30455146_099144534,30.764294444444445,-99.24592777777778,63.0,1,2407,2,0
30555241_099165645,30.931225,-99.28234722222223,59.0,1,2221,1,0
30530050_099170010,30.88347222222222,-99.2833611111111,74.0,1,2352,1,0
30450718_099142044,30.751994444444446,-99.23901111111111,9.0,0,7181,1,0
30441882_099130580,30.73856111111111,-99.21827777777779,56.0,1,5279,1,0
30430688_099115116,30.718577777777774,-99.19754444444445,56.0,1,1569,1,0
30401688_099070002,30.671355555555557,-99.11667222222222,52.0,1,3118,1,0
30393986_099063524,30.66107222222222,-99.10978888888889,93.0,0,1628,3,1
30383577_099054477,30.643269444444442,-99.09576944444444,43.0,1,958,5,0
30430633_099115063,30.718425,-99.19739722222222,56.0,0,1701,5,0
30444935_099134804,30.747041666666668,-99.23001111111111,89.0,0,4653,1,0
30412876_099093336,30.691322222222222,-99.15926666666667,52.0,1,3118,1,0
30394076_099063516,30.66132222222222,-99.10976666666666,52.0,0,1490,5,0
30383683_099054460,30.643563888888888,-99.09572222222222,52.0,0,1472,5,0
30354587_099014868,30.596075,-99.03018888888889,79.0,1,3004,1,0
30321803_099004553,30.538341666666668,-99.01264722222223,79.0,1,2995,1,0
30314516_099004934,30.52921111111111,-99.01370555555556,79.0,1,2995,1,0
30301476_099004282,30.5041,-99.01189444444445,79.0,1,2995,1,0
30340335_099003781,30.567597222222222,-99.01050277777777,79.0,0,2995,1,0
30310255_099004846,30.517374999999998,-99.01346111111111,79.0,0,2995,1,0
30304917_099004688,30.513658333333332,-99.01302222222222,79.0,0,2995,1,0
30342440_099002639,30.573444444444444,-99.00733055555555,77.0,0,100,1,0
30341354_099002839,30.570427777777777,-99.0078861111111,77.0,0,100,1,0
30451514_099283895,30.754205555555554,-99.47748611111112,69.0,0,846,2,0
30455559_099272603,30.765441666666668,-99.45723055555555,69.0,0,906,1,0
30455371_099240066,30.764919444444445,-99.40018333333335,35.0,0,906,5,0
30455947_099195309,30.766519444444445,-99.33141388888889,30.0,0,988,5,0
30445198_099131427,30.747772222222224,-99.22063055555556,55.0,1,3472,3,1
30445104_099124301,30.747511111111113,-99.21194722222222,85.0,0,2279,1,0
30445049_099113497,30.747358333333334,-99.19304722222222,85.0,0,2279,1,0
30442126_099093439,30.739238888888888,-99.15955277777779,85.0,0,1671,1,0
30441860_099070180,30.738500000000002,-99.11716666666666,52.0,1,1671,1,1
30441860_099062352,30.738500000000002,-99.10653333333333,78.0,0,1671,1,0
30441801_099045981,30.738336111111114,-99.08328055555555,78.0,0,1671,1,0
30441731_099040801,30.738141666666667,-99.06889166666666,78.0,0,1553,1,0
30441933_099020421,30.738702777777778,-99.03450277777777,78.0,0,1553,1,0
30442007_099014547,30.738908333333335,-99.02929722222223,78.0,0,1553,2,0
30442168_099010304,30.739355555555555,-99.0175111111111,78.0,0,1553,2,0
30442390_098595548,30.739972222222224,-98.99874444444444,78.0,0,1553,1,0
30475092_099194029,30.79747777777778,-99.32785833333332,60.0,1,1026,3,0
30472412_099192378,30.790033333333334,-99.32327222222222,60.0,1,1026,3,0
30463559_099180116,30.776552777777777,-99.30032222222222,86.0,0,2146,1,0
30480606_099200918,30.801683333333333,-99.33588333333333,86.0,0,1026,1,0
30520120_099272191,30.867,-99.45608611111112,60.0,1,848,3,0
30540192_099070658,30.900533333333332,-99.11849444444444,8.0,1,401,1,0
30450615_099135057,30.751708333333333,-99.23071388888889,68.0,0,2224,1,0
30460919_099135248,30.769219444444442,-99.23124444444444,41.0,0,785,1,0
30491093_099113833,30.819702777777778,-99.19398055555556,30.0,0,415,5,0
30543316_098590781,30.90921111111111,-98.98550277777778,61.0,1,2434,1,0
30545464_099014232,30.915177777777778,-99.02842222222222,61.0,0,2434,1,0
30544211_098583974,30.91169722222222,-98.97770555555556,65.0,0,155,1,0
30561582_099070555,30.937727777777777,-99.11820833333333,61.0,0,2064,1,0
30544034_099152033,30.911205555555554,-99.25564722222222,58.0,0,153,1,0
30521740_099224084,30.8715,-99.3780111111111,64.0,0,100,1,0
30530135_099214568,30.88370833333333,-99.36268888888888,60.0,0,100,1,0
30540367_099184210,30.901019444444444,-99.31169444444444,60.0,0,100,1,0
30404806_099182634,30.680016666666667,-99.30731666666667,35.0,0,199,5,0
30392882_099192824,30.658005555555555,-99.32451111111111,3.0,0,220,5,0
30401893_099143293,30.671925,-99.24248055555556,62.0,0,317,1,0
30390060_099150253,30.650166666666664,-99.25070277777778,62.0,0,317,1,0
30385372_099145723,30.648255555555554,-99.24923055555556,62.0,1,317,1,1
30495215_099032784,30.831152777777778,-99.05773333333333,55.0,0,101,1,0
30485283_099032875,30.814675,-99.0579861111111,55.0,0,101,1,0
30470746_099033913,30.785405555555556,-99.06086944444444,55.0,0,101,1,0
30501585_099090370,30.83773611111111,-99.15102777777778,47.0,0,100,1,0
30501196_099064888,30.836655555555556,-99.11357777777778,47.0,0,100,1,0
30502895_099032300,30.841375,-99.05638888888889,45.0,0,100,3,0
30543556_099145771,30.909877777777776,-99.2493638888889,94.0,0,42,4,1
30485962_099135104,30.816561111111113,-99.23084444444444,94.0,0,31,4,0
30461873_099064153,30.771869444444444,-99.1115361111111,29.0,1,42,3,1
30552308_099152173,30.923077777777777,-99.25603611111111,17.0,0,21,2,0
30382431_099100548,30.64008611111111,-99.16818888888889,88.0,0,52,1,0
30444819_099135990,30.746719444444444,-99.23330555555556,88.0,0,984,1,0
30452042_099135769,30.755672222222223,-99.23269166666667,7.0,0,42,2,0
30444849_099135585,30.746802777777777,-99.23218055555556,2.0,1,379,1,0
30444972_099135040,30.747144444444444,-99.23066666666666,89.0,0,338,1,0
30283162_097402064,30.47545,-97.67240000000001,64.0,1,143268,1,0
30280830_097401611,30.46897222222222,-97.67114166666667,87.0,1,5440,1,0
30274101_097400225,30.461391666666668,-97.66729166666667,88.0,1,6950,1,0
30281064_097401401,30.46962222222222,-97.67055833333333,64.0,0,143268,1,0
30273992_097400434,30.461088888888888,-97.66787222222223,4.0,1,143268,1,0
30272187_097395909,30.456075,-97.6664138888889,34.0,0,143268,5,0
30262592_097400620,30.440533333333335,-97.6683888888889,34.0,0,113462,5,0
30234255_097404989,30.395152777777778,-97.680525,38.0,1,23522,1,0
30212643_097420132,30.357341666666667,-97.70036666666667,51.0,1,27380,1,0
30184697_097423055,30.313047222222224,-97.70848611111111,47.0,1,170802,1,0
30235677_097402425,30.399102777777777,-97.67340277777778,17.0,1,140373,1,0
30212344_097411865,30.35651111111111,-97.68851388888889,57.0,1,127907,1,0
30205874_097413654,30.34965,-97.69348333333333,71.0,0,127907,1,0
30201702_097420252,30.33806111111111,-97.7007,62.0,1,176077,1,0
30231803_097402062,30.388341666666665,-97.67239444444445,36.0,1,81205,4,0
30231812_097402126,30.388366666666666,-97.67257222222223,36.0,1,78110,4,0
30150248_097440931,30.250688888888888,-97.73591944444445,42.0,1,129685,4,0
30152639_097441407,30.257330555555555,-97.73724166666666,42.0,1,2249,4,0
30142709_097441302,30.240858333333335,-97.73695000000001,41.0,1,132583,4,0
30152621_097441337,30.257280555555557,-97.73704722222222,42.0,1,61971,4,0
30121049_097453765,30.202913888888887,-97.76045833333333,25.0,1,146391,1,0
30104611_097464049,30.179475,-97.77791388888889,67.0,0,125554,1,0
30162895_097435319,30.274708333333333,-97.73144166666667,48.0,1,159455,5,0
30160015_097440337,30.266708333333334,-97.73426944444445,62.0,0,143744,5,0
30154923_097440742,30.263675,-97.73539444444445,62.0,0,143744,4,0
30202075_097420013,30.33909722222222,-97.70003611111112,36.0,1,102333,5,0
30202112_097420079,30.339199999999998,-97.70021944444444,36.0,1,72197,5,0
30231820_097402243,30.388388888888887,-97.67289722222223,57.0,0,11000,5,0
30212950_097411681,30.358194444444447,-97.68800277777778,36.0,0,72971,5,0
30212970_097411729,30.35825,-97.68813611111112,36.0,0,72197,5,0
30180773_097425549,30.302147222222224,-97.71541388888889,52.0,0,10910,5,0
30180339_097425869,30.300941666666667,-97.71630277777778,52.0,0,19240,5,0
30173032_097431810,30.291755555555557,-97.72169444444445,48.0,1,99058,5,0
30165513_097434188,30.281980555555556,-97.7283,48.0,1,5884,5,0
30180215_097425535,30.300597222222223,-97.71537500000001,52.0,0,19240,5,0
30180612_097425395,30.3017,-97.71498611111112,52.0,0,10250,5,0
30165481_097434213,30.281891666666667,-97.72836944444444,48.0,0,19240,5,0
30162559_097435336,30.273775,-97.73148888888889,48.0,0,17500,5,0
30162371_097435386,30.273252777777778,-97.73162777777777,48.0,0,17500,4,1
30162579_097435511,30.273830555555556,-97.731975,48.0,0,17500,4,1
30180725_097425492,30.30201388888889,-97.71525555555556,52.0,0,105393,5,0
30171215_097433037,30.286708333333333,-97.72510277777778,48.0,0,10910,5,0
30171174_097432959,30.286594444444447,-97.72488611111112,23.0,1,178313,5,0
30171132_097432881,30.28647777777778,-97.72466944444444,48.0,0,10250,5,0
30154088_097441008,30.261355555555557,-97.73613333333333,62.0,0,129685,4,1
30191951_097422396,30.322086111111112,-97.70665555555556,44.0,0,100934,5,0
30191938_097422490,30.32205,-97.70691666666667,2.0,1,92916,5,0
30191626_097422636,30.321183333333334,-97.70732222222223,44.0,0,18540,5,0
30191965_097422252,30.322125,-97.70625555555556,22.0,1,23030,5,0
30191953_097422687,30.322091666666665,-97.7074638888889,22.0,1,19940,5,0
30193654_097422386,30.326816666666666,-97.70662777777778,44.0,0,17432,5,0
30150219_097440809,30.250608333333332,-97.73558055555556,42.0,0,18270,5,0
30150370_097441065,30.25102777777778,-97.73629166666667,42.0,0,20567,5,0
30252772_097401746,30.424366666666668,-97.67151666666668,23.0,1,116554,5,0
30100137_097470987,30.167047222222223,-97.786075,34.0,0,115585,5,0
30095802_097470731,30.166116666666664,-97.78536388888888,34.0,0,52130,1,0
30095892_097471145,30.166366666666665,-97.78651388888889,34.0,0,6640,1,0
30191302_097422435,30.320283333333332,-97.70676388888889,22.0,0,21760,4,0
30191619_097423198,30.32116388888889,-97.70888333333333,22.0,0,5001,4,0
30125977_097450372,30.216602777777776,-97.75103333333334,20.0,0,76616,5,0
30125990_097450502,30.216638888888887,-97.75139444444444,20.0,0,69775,5,0
30125877_097450252,30.216324999999998,-97.7507,21.0,0,12390,5,0
30125989_097450730,30.21663611111111,-97.75202777777778,21.0,0,12390,5,0
30120594_097454206,30.20165,-97.76168333333334,7.0,1,69775,5,0
30120546_097454103,30.201516666666667,-97.76139722222223,21.0,0,76616,5,0
30130285_097450666,30.217458333333333,-97.75185,20.0,0,12390,4,0
30125665_097450259,30.21573611111111,-97.75071944444444,19.0,0,11040,5,0
30180757_097425411,30.30210277777778,-97.71503055555556,52.0,0,3439,5,0
30125686_097451101,30.215794444444445,-97.75305833333333,13.0,0,30238,5,0
30130037_097450110,30.21676944444444,-97.75030555555556,13.0,0,12390,4,0
30120636_097454315,30.201766666666664,-97.76198611111111,7.0,0,7690,5,0
30120482_097454025,30.201338888888888,-97.76118055555555,7.0,0,7690,5,0
30115449_097455063,30.198469444444445,-97.76406388888888,5.0,0,160310,5,0
30115501_097455020,30.19861388888889,-97.76394444444445,4.0,0,160310,5,0
30112586_097461385,30.190516666666667,-97.77051388888889,6.0,0,125554,5,0
30140084_097442872,30.23356666666667,-97.74131111111112,3.0,0,185424,5,0
30134008_097443966,30.2278,-97.74435,5.0,0,185424,5,0
30202681_097420191,30.340780555555554,-97.70053055555556,3.0,0,137133,5,0
30201420_097415018,30.337277777777775,-97.69727222222222,3.0,0,137133,3,0
30201320_097414328,30.337,-97.69535555555557,5.0,0,137133,3,0
30195747_097421539,30.332630555555554,-97.70427500000001,5.0,0,1000,5,0
30195802_097421500,30.33278333333333,-97.70416666666667,5.0,0,8850,5,0
30195742_097421527,30.332616666666667,-97.70424166666668,5.0,0,1500,5,0
30231687_097402002,30.388019444444446,-97.67222777777778,0.0,0,10949,5,0
30123695_097461904,30.21026388888889,-97.77195555555555,54.0,1,29678,1,0
30105194_097465783,30.181094444444447,-97.78273055555556,30.0,1,17462,1,0
30091013_097472946,30.152813888888886,-97.79151666666667,37.0,1,65675,1,0
30080663_097475312,30.135175,-97.79808888888888,37.0,1,70281,2,0
30060459_097484398,30.101275,-97.81221666666666,16.0,1,135535,1,0
30091018_097473037,30.152827777777777,-97.79176944444444,37.0,1,65675,4,0
30080649_097475273,30.13513611111111,-97.79798055555555,37.0,1,70281,4,0
30062789_097483064,30.107747222222223,-97.8085111111111,15.0,0,4000,5,0
30091026_097473132,30.152849999999997,-97.79203333333334,34.0,0,15160,5,0
30091017_097472853,30.152825,-97.79125833333333,34.0,0,18430,5,0
30080693_097475425,30.135258333333333,-97.79840277777778,31.0,0,6866,5,0
30080604_097475107,30.135011111111112,-97.79751944444445,31.0,0,11297,5,1
30100657_097471849,30.168491666666668,-97.78846944444444,30.0,0,17691,1,0
30140722_097513685,30.23533888888889,-97.8602361111111,61.0,1,50822,1,1
30131132_097573353,30.21981111111111,-97.95931388888889,40.0,1,40278,1,0
30135817_097551732,30.232825,-97.92147777777778,13.0,1,40278,1,0
30140420_097521654,30.2345,-97.87126111111111,-1.0,0,83327,5,0
30140470_097521706,30.234638888888888,-97.87140555555555,0.0,0,3055,5,0
30140653_097521845,30.235147222222224,-97.87179166666667,0.0,0,3055,5,0
30140951_097492863,30.235975,-97.82461944444444,31.0,0,13112,4,0
30135917_097475814,30.233102777777777,-97.79948333333333,27.0,0,19500,5,0
30135565_097480253,30.232125,-97.80070277777777,27.0,0,19500,5,0
30135964_097490603,30.23323333333333,-97.81834166666667,27.0,0,41917,5,0
30135849_097490650,30.232913888888888,-97.81847222222221,27.0,0,36016,5,0
30135894_097483077,30.23303888888889,-97.80854722222222,27.0,0,18140,5,0
30135910_097483776,30.233083333333333,-97.81048888888888,27.0,0,5785,5,0
30140674_097510995,30.235205555555556,-97.85276388888889,1.0,1,26126,5,0
30140796_097510749,30.235544444444447,-97.85208055555555,0.0,1,26126,5,0
30141144_097502353,30.236511111111113,-97.83986944444445,1.0,1,26961,5,0
30141240_097502345,30.236777777777778,-97.83984722222222,25.0,0,31911,5,0
30140326_097492647,30.23423888888889,-97.82401944444445,12.0,0,12770,4,0
30155661_097452370,30.265725,-97.75658333333334,81.0,0,37468,1,1
30154303_097442130,30.26195277777778,-97.73925,51.0,1,13909,1,0
30124371_097424940,30.212141666666668,-97.71372222222223,19.0,0,15260,1,0
30124560_097425282,30.212666666666667,-97.71467222222222,19.0,0,74248,1,0
30124595_097430540,30.212763888888887,-97.71816666666666,19.0,0,15260,1,0
30131237_097410112,30.220102777777775,-97.68364444444445,65.0,0,26000,1,0
30144091_097480808,30.24469722222222,-97.80224444444444,55.0,0,28600,5,0
30144053_097480898,30.24459166666667,-97.80249444444445,42.0,1,50529,5,0
30225871_097461354,30.382975000000002,-97.77042777777778,48.0,0,17933,5,0
30225973_097461345,30.383258333333334,-97.77040277777778,48.0,0,17540,5,0
30224058_097464094,30.377938888888888,-97.77803888888889,48.0,0,17613,5,0
30224090_097464201,30.378027777777778,-97.77833611111112,48.0,0,18100,5,0
30213358_097472776,30.35932777777778,-97.79104444444444,41.0,0,17613,5,0
30213380_097472875,30.35938888888889,-97.79131944444444,41.0,0,18100,5,0
30205909_097474899,30.34974722222222,-97.79694166666667,41.0,0,44927,3,0
30174439_097494095,30.29566388888889,-97.82804166666666,42.0,0,20010,5,0
30174470_097494180,30.29575,-97.82827777777777,42.0,0,13786,5,0
30213472_097472535,30.359644444444445,-97.790375,34.0,0,5769,5,0
30213516_097473023,30.35976666666667,-97.79173055555556,34.0,0,18100,5,0
30213594_097473164,30.359983333333336,-97.79212222222222,34.0,0,4690,5,0
30140034_097474863,30.233427777777777,-97.79684166666667,27.0,0,17755,4,0
30135946_097474859,30.233183333333333,-97.79683055555556,27.0,0,49409,4,1
30140402_097474508,30.234450000000002,-97.79585555555555,27.0,0,499,5,0
30140189_097474868,30.233858333333334,-97.79685555555555,27.0,0,25588,5,0
30135696_097473396,30.232488888888888,-97.79276666666667,27.0,0,7490,5,0
30140217_097474699,30.233936111111113,-97.7963861111111,27.0,0,7490,5,0
30135275_097472534,30.23131944444444,-97.79037222222222,27.0,0,7669,5,0
30134806_097472033,30.230016666666664,-97.78898055555555,27.0,0,7669,5,0
30133883_097463543,30.227452777777778,-97.77650833333334,28.0,0,79814,5,0
30133818_097463570,30.227272222222222,-97.77658333333333,28.0,0,16700,5,0
30134088_097463478,30.228022222222222,-97.77632777777778,28.0,0,10980,5,0
30134035_097463514,30.227874999999997,-97.77642777777778,28.0,0,69176,5,0
30125390_097440254,30.214972222222222,-97.73403888888889,18.0,0,42401,5,0
30125472_097440192,30.2152,-97.73386666666667,18.0,0,42941,5,0
30125302_097440004,30.214727777777778,-97.73334444444444,19.0,0,9910,5,0
30124407_097424462,30.212241666666667,-97.71239444444444,18.0,0,30800,5,0
30124485_097424414,30.212458333333334,-97.71226111111112,18.0,0,30800,5,0
30130676_097452166,30.218544444444444,-97.75601666666667,20.0,0,21318,5,1
30125925_097450627,30.216458333333332,-97.75174166666666,19.0,0,8991,4,0
