FID,LATDD,LONDD,AGE,RECON,ADT_029,STRUCTURE_KIND_043A,UNSAFE
32135614_099253245,32.232261111111114,-99.42568055555556,45.0,1,3071,1,0
32095365_099160185,32.164902777777776,-99.26718055555556,65.0,1,3051,1,0
32132654_099225974,32.22403888888889,-99.38326111111111,65.0,1,2834,1,0
32131188_099222182,32.21996666666667,-99.37272777777777,65.0,1,2834,1,0
32124313_099212483,32.211980555555556,-99.35689722222222,65.0,1,2834,1,0
32123662_099211191,32.210172222222226,-99.35330833333333,65.0,1,2834,1,0
32114030_099193383,32.19452777777777,-99.32606388888888,45.0,1,3051,1,0
32113496_099190948,32.19304444444444,-99.3193,45.0,1,3051,1,0
32290016_099230441,32.483377777777775,-99.38455833333335,25.0,1,578,1,0
32283230_099230400,32.47563888888889,-99.38444444444445,25.0,1,578,1,0
32282768_099230400,32.474355555555555,-99.38444444444445,25.0,1,578,1,0
32272473_099230418,32.45686944444445,-99.38449444444446,25.0,1,578,1,0
32260719_099230437,32.43533055555555,-99.38454722222222,25.0,1,578,1,0
32255607_099230437,32.43224166666666,-99.38454722222222,25.0,1,578,1,0
32212395_099230202,32.35665277777778,-99.38389444444445,28.0,1,625,1,0
32201919_099230741,32.33866388888889,-99.38539166666668,28.0,1,625,1,0
32191941_099230843,32.32205833333334,-99.385675,28.0,1,625,1,0
32231337_099231090,32.38704722222222,-99.38636111111111,17.0,0,759,5,0
32234153_099231238,32.394869444444446,-99.38677222222223,18.0,1,1562,1,0
32233100_099231355,32.39194444444444,-99.38709722222222,18.0,1,759,1,0
32232475_099231287,32.390208333333334,-99.38690833333334,17.0,0,759,5,0
32100557_099252275,32.168213888888886,-99.42298611111111,22.0,1,449,1,0
32070389_099252047,32.11774722222222,-99.42235277777779,22.0,1,449,1,0
32082657_099252026,32.14071388888889,-99.42229444444445,22.0,1,449,3,1
32053363_099252165,32.092675,-99.42268055555556,22.0,1,419,3,1
32153583_099240528,32.25995277777778,-99.40146666666668,25.0,1,626,1,0
32122166_099250443,32.20601666666667,-99.41789722222222,22.0,1,449,3,1
32121570_099250904,32.20436111111111,-99.41917777777778,22.0,1,449,3,0
32071788_099103756,32.121633333333335,-99.17710000000001,65.0,1,3689,1,1
32140107_099122040,32.23363055555556,-99.20566666666667,94.0,0,258,4,0
32101763_099100558,32.17156388888888,-99.16821666666667,68.0,0,258,1,0
32081474_099100663,32.13742777777778,-99.16850833333334,68.0,0,100,1,0
32163433_099111510,32.276202777777776,-99.18752777777779,63.0,0,110,1,0
32305159_099093232,32.51433055555555,-99.15897777777778,35.0,0,100,1,0
32194445_099334345,32.329013888888895,-99.56206944444445,64.0,0,842,1,0
32210160_099334369,32.35044444444445,-99.5621361111111,20.0,0,2268,1,0
32205041_099334345,32.34733611111111,-99.56206944444445,20.0,0,2268,1,0
32200066_099302633,32.33351666666667,-99.50731388888889,30.0,1,289,1,0
32212164_099302957,32.356011111111115,-99.50821388888889,35.0,1,386,1,0
32175384_099302695,32.298288888888884,-99.5074861111111,30.0,1,289,1,0
32155245_099321976,32.26456944444445,-99.53882222222222,30.0,1,289,1,0
32111161_099332932,32.18655833333333,-99.55814444444444,69.0,0,164,1,0
32120907_099322753,32.20251944444445,-99.54098055555555,69.0,0,261,1,0
32181190_099100871,32.30330555555555,-99.16908611111111,17.0,0,100,1,0
32230274_099175388,32.38409444444444,-99.2983,67.0,0,243,1,0
32202902_099175237,32.34139444444445,-99.29788055555555,67.0,0,243,1,0
32182755_099175246,32.307652777777776,-99.29790555555556,80.0,0,243,1,0
32174639_099172943,32.29621944444444,-99.29150833333333,80.0,0,128,8,0
32161334_099141565,32.27037222222222,-99.23768055555556,21.0,1,128,1,0
32194777_099175252,32.32993611111112,-99.29792222222223,17.0,0,243,1,0
32141147_099361878,32.23651944444445,-99.60521666666666,65.0,0,409,1,0
32140133_099361886,32.23370277777778,-99.60523888888888,65.0,0,409,1,0
32122094_099362005,32.20581666666667,-99.60556944444444,63.0,0,283,1,0
32115382_099362048,32.19828333333333,-99.60568888888888,63.0,0,283,1,0
32113421_099362064,32.192836111111106,-99.60573333333333,63.0,0,283,1,0
32073175_099174784,32.12548611111111,-99.29662222222223,20.0,1,100,1,0
32103840_099073011,32.17733333333333,-99.12503055555555,61.0,0,1607,1,0
32061214_099100545,32.10337222222223,-99.16818055555557,61.0,0,1472,1,0
32060886_099100806,32.10246111111111,-99.16890555555555,61.0,0,1472,1,0
32100663_099191038,32.16850833333333,-99.31954999999999,52.0,0,100,1,0
32233838_099114177,32.393994444444445,-99.19493611111112,92.0,0,9037,1,0
32261768_099073335,32.43824444444444,-99.12593055555556,22.0,0,37,5,0
32230649_099084595,32.38513611111111,-99.14609722222222,7.0,0,50,5,0
32214154_099224161,32.36153888888889,-99.37822499999999,44.0,0,37,3,1
32202318_099184546,32.33977222222222,-99.31262777777778,92.0,0,100,1,0
32202375_099172054,32.33993055555556,-99.28903888888888,6.0,0,35,5,0
32193076_099101410,32.325211111111116,-99.17058333333334,92.0,0,37,1,0
32074760_099103439,32.12988888888889,-99.17621944444446,36.0,0,37,1,0
32115771_099120074,32.19936388888888,-99.20020555555556,3.0,0,37,5,0
32113952_099145352,32.194311111111105,-99.2482,6.0,0,50,5,0
32112172_099132681,32.189366666666665,-99.2241138888889,6.0,0,87,5,0
32165472_099184008,32.281866666666666,-99.31113333333333,29.0,0,50,1,0
32232870_099160714,32.391305555555554,-99.26865,100.0,0,50,1,1
32225710_099151863,32.38252777777778,-99.255175,100.0,0,55,1,1
32225495_099151097,32.381930555555556,-99.25304722222222,100.0,0,100,1,1
32225035_099145439,32.380652777777776,-99.24844166666666,100.0,0,55,1,0
32234429_099220670,32.39563611111111,-99.36852777777777,99.0,0,13,1,0
32235849_099232831,32.39958055555555,-99.39119722222223,3.0,0,90,5,0
32562304_100292076,32.93973333333333,-100.48910000000001,91.0,0,816,1,0
32554961_100291744,32.93044722222222,-100.48817777777778,49.0,1,816,3,0
32515744_100281272,32.86595555555556,-100.4702,41.0,1,828,1,0
32504440_100271945,32.845666666666666,-100.45540277777778,48.0,1,1449,1,0
32501581_100262445,32.837725,-100.44012500000001,48.0,1,1429,1,0
32471495_100232000,32.78748611111111,-100.3888888888889,63.0,1,1429,1,1
32463513_100230775,32.776424999999996,-100.38548611111112,63.0,1,1429,1,1
32434645_100222584,32.729569444444444,-100.37384444444444,63.0,1,1597,1,0
32415035_100222719,32.69731944444444,-100.37421944444444,56.0,1,1504,1,0
32390973_100223149,32.652702777777776,-100.37541388888889,56.0,1,1504,1,0
32380835_100223155,32.63565277777778,-100.37543055555555,56.0,1,2553,1,0
32364833_100224517,32.613425,-100.37921388888888,63.0,1,2553,1,1
32341172_100230376,32.569922222222225,-100.38437777777779,63.0,1,2553,3,0
32442643_100223531,32.740675,-100.376475,56.0,0,1597,1,0
32435619_100361113,32.732275,-100.60309166666666,65.0,1,1616,1,0
32442414_100302710,32.74003888888889,-100.50752777777778,65.0,1,1296,1,0
32442702_100285060,32.74083888888889,-100.48072222222223,65.0,1,1330,1,0
32442754_100283341,32.74098333333333,-100.47594722222222,65.0,1,1330,1,0
32443184_100254434,32.742177777777776,-100.42898333333333,84.0,1,1330,1,0
32443255_100251192,32.742375,-100.41997777777779,69.0,1,1330,1,0
32440785_100342200,32.73551388888889,-100.57277777777777,25.0,0,1296,1,0
32440850_100341927,32.73569444444445,-100.57201944444444,25.0,0,1296,1,0
32442350_100304813,32.73986111111111,-100.51336944444445,5.0,0,1330,5,0
32445237_100214960,32.747880555555554,-100.36377777777777,56.0,1,1666,1,0
32453960_100183670,32.761,-100.31019444444445,65.0,1,1352,1,0
32454006_100182771,32.76112777777778,-100.30769722222222,65.0,1,1352,1,1
32454029_100180419,32.76119166666667,-100.30116388888888,65.0,1,1752,1,0
32452147_100162013,32.755963888888886,-100.27225833333333,65.0,1,1752,1,0
32452335_100122603,32.75648611111111,-100.20723055555555,65.0,1,896,1,0
32452098_100131975,32.755827777777775,-100.22215277777778,3.0,0,1752,5,0
32430608_100152954,32.718355555555554,-100.25820555555555,74.0,0,893,1,0
32383657_100212314,32.64349166666667,-100.35642777777777,4.0,1,989,1,0
32381284_100231817,32.6369,-100.38838055555556,60.0,0,100,1,0
32434430_100144174,32.728972222222225,-100.24492777777778,3.0,1,918,1,0
32403821_100182606,32.677280555555555,-100.30723888888889,3.0,0,887,5,0
32473592_100115451,32.79331111111111,-100.198475,35.0,1,1840,1,0
32534118_100124710,32.89477222222222,-100.21308333333333,23.0,1,458,1,0
32534080_100114749,32.894666666666666,-100.19652500000001,85.0,1,458,3,0
32534074_100103624,32.89465,-100.17673333333333,23.0,1,458,1,0
32534071_100100065,32.894641666666665,-100.16684722222223,23.0,1,458,1,1
32522213_100215642,32.87281388888889,-100.36567222222222,62.0,0,507,1,0
32523114_100211381,32.87531666666667,-100.35383611111111,62.0,0,400,1,0
32505350_100290278,32.848194444444445,-100.48410555555556,69.0,1,754,3,0
32490348_100332899,32.81763333333333,-100.55805277777777,69.0,1,486,3,0
32471751_100353839,32.78819722222222,-100.59399722222221,45.0,0,413,2,0
32451467_100350155,32.754075,-100.58376388888888,70.0,0,254,1,0
32324231_100262985,32.54508611111111,-100.441625,66.0,1,430,3,0
32432514_100342961,32.72365,-100.57489166666666,65.0,1,112,3,0
32430580_100342398,32.71827777777778,-100.57332777777778,65.0,1,112,3,1
32430283_100342313,32.71745277777778,-100.57309166666666,65.0,0,112,1,0
32424918_100341919,32.713661111111115,-100.57199722222222,65.0,0,112,1,0
32380866_100325817,32.63573888888889,-100.54949166666667,64.0,0,112,1,0
32365335_100314210,32.61481944444444,-100.52836111111111,64.0,0,355,1,0
32370419_100305219,32.61783055555556,-100.51449722222222,64.0,0,355,1,0
32354127_100283698,32.594797222222226,-100.4769388888889,,0,207,5,0
32370211_100104693,32.61725277777778,-100.17970277777778,69.0,0,117,1,0
32333326_100093876,32.559238888888885,-100.16076666666667,69.0,0,117,1,0
32414533_100142067,32.695924999999995,-100.239075,62.0,0,176,1,0
32402208_100133060,32.672799999999995,-100.22516666666667,62.0,0,176,1,0
32375720_100123770,32.632555555555555,-100.21047222222222,62.0,1,176,1,0
32452322_100185532,32.75645,-100.31536666666666,67.0,0,128,1,0
32432762_100154629,32.72433888888889,-100.26285833333333,67.0,1,160,3,1
32392426_100282852,32.65673888888889,-100.47458888888889,69.0,0,100,1,0
32403459_100271235,32.676275,-100.45343055555556,69.0,0,100,1,0
32382442_100295174,32.640116666666664,-100.49770555555556,69.0,0,100,1,0
32403977_100264808,32.67771388888889,-100.44668888888889,62.0,0,100,1,0
32473686_100302508,32.79357222222222,-100.50696666666667,67.0,0,145,1,1
32473164_100302353,32.79212222222222,-100.50653611111112,67.0,0,145,1,0
32451416_100294263,32.753933333333336,-100.495175,67.0,0,192,1,0
32484395_100174938,32.81220833333333,-100.29705,65.0,0,100,1,0
32493311_100155123,32.82586388888889,-100.26423055555556,65.0,0,100,1,0
32511413_100113237,32.853925000000004,-100.192325,65.0,0,100,1,0
32343001_100333367,32.57500277777778,-100.55935277777778,60.0,0,1109,1,0
32340653_100333363,32.56848055555556,-100.55934166666667,60.0,0,1109,1,0
32321153_100334432,32.53653611111111,-100.56231111111111,60.0,0,1065,1,1
32314069_100333374,32.527969444444444,-100.55937222222222,60.0,0,1065,1,0
32533400_100254881,32.89277777777778,-100.43022500000001,63.0,0,122,1,0
32453543_100263854,32.75984166666667,-100.4440388888889,8.0,0,144,5,0
32313746_100162192,32.52707222222222,-100.27275555555555,38.0,1,59,4,1
32323352_100104497,32.54264444444444,-100.17915833333333,3.0,0,18,5,0
32455390_100235680,32.76497222222222,-100.39911111111111,9.0,0,1,5,0
32460379_100245697,32.767719444444445,-100.41582500000001,81.0,0,34,3,1
32450345_100243985,32.75095833333334,-100.41106944444445,79.0,0,34,3,1
32480883_100261991,32.80245277777777,-100.43886388888889,94.0,0,18,3,1
32454445_100253729,32.762347222222225,-100.427025,11.0,0,18,5,0
32501348_100265918,32.83707777777778,-100.44977222222222,94.0,0,517,1,1
32480116_100242659,32.80032222222222,-100.40738611111112,36.0,0,18,4,1
32490238_100250028,32.817327777777784,-100.41674444444445,74.0,0,18,4,0
32463137_100191769,32.77538055555556,-100.32158055555556,82.0,0,110,3,1
32441270_100222214,32.73686111111111,-100.37281666666667,74.0,0,120,3,1
32454343_100215126,32.76206388888889,-100.36423888888888,10.0,0,90,5,0
32451356_100215780,32.753766666666664,-100.36605555555555,13.0,0,110,5,0
32535480_100184967,32.898555555555554,-100.31379722222222,76.0,0,150,3,0
32545775_100233336,32.916041666666665,-100.3926,76.0,0,100,3,1
32480947_100324228,32.80263055555555,-100.54507777777778,74.0,0,18,3,0
32473024_100281955,32.79173333333333,-100.47209722222222,19.0,0,10,5,0
32442508_100342555,32.7403,-100.57376388888889,9.0,0,10,5,0
32412528_100180535,32.690355555555556,-100.3014861111111,9.0,0,190,5,0
32435122_100201887,32.730894444444445,-100.33857499999999,74.0,1,100,3,1
32382158_100210390,32.63932777777778,-100.35108333333332,15.0,0,48,5,0
32403949_100261094,32.677636111111106,-100.43637222222223,13.0,0,28,5,0
32414651_100251605,32.69625277777777,-100.421125,3.0,0,7,5,0
32401897_100253315,32.67193611111111,-100.425875,54.0,1,18,3,0
32471355_100334820,32.78709722222222,-100.56338888888888,80.0,0,52,3,1
32465935_100345617,32.78315277777778,-100.58226944444444,74.0,1,52,3,0
32532797_100374588,32.891102777777775,-100.62941111111111,7.0,1,39,3,0
32463921_100342218,32.77755833333333,-100.57282777777777,83.0,0,18,3,0
32461930_100341685,32.77202777777778,-100.57134722222222,12.0,0,18,5,0
32332617_100311531,32.557269444444444,-100.52091944444444,3.0,0,30,5,0
32380092_100304797,32.63358888888889,-100.513325,19.0,0,12,5,0
32381064_100295913,32.63628888888889,-100.49975833333333,19.0,0,12,5,0
32375429_100270636,32.631747222222224,-100.45176666666667,94.0,0,18,3,1
32374479_100274273,32.629108333333335,-100.46186944444445,94.0,0,16,3,1
32375873_100315161,32.632980555555555,-100.53100277777777,19.0,0,18,5,0
32384932_100311383,32.64703333333333,-100.52050833333334,84.0,0,44,3,1
32343132_100351272,32.57536666666667,-100.58686666666667,64.0,0,18,3,1
32365924_100270501,32.616455555555554,-100.45139166666667,14.0,0,23,1,0
32375258_100273488,32.63127222222222,-100.45968888888889,13.0,0,23,5,0
32390329_100275544,32.65091388888889,-100.4654,59.0,0,23,3,0
32542098_100245901,32.90582777777777,-100.41639166666667,80.0,0,18,3,1
32543274_100245912,32.90909444444444,-100.41642222222222,42.0,0,18,4,1
32534965_100233093,32.897125,-100.391925,71.0,0,130,4,1
32541382_100213622,32.903838888888885,-100.36006111111111,10.0,0,130,5,0
32501097_100124175,32.83638055555556,-100.21159722222222,84.0,0,100,3,1
32521524_100144887,32.8709,-100.24690833333334,78.0,0,105,3,1
32415106_100124730,32.697516666666665,-100.21313888888889,15.0,0,19,5,0
32405245_100112075,32.68123611111111,-100.18909722222223,10.0,0,62,5,0
32320218_100155197,32.53393888888889,-100.26443611111111,3.0,0,42,5,0
32390831_100200807,32.65230833333333,-100.33557499999999,59.0,1,23,4,1
32442887_100192684,32.74135277777778,-100.32412222222221,54.0,1,18,3,1
32501765_100110745,32.838236111111115,-100.18540277777778,15.0,0,18,1,0
32515568_100110844,32.86546666666667,-100.18567777777778,94.0,0,12,3,1
32460314_100091752,32.767538888888886,-100.15486666666668,94.0,0,140,3,0
32395571_100093098,32.665475,-100.15860555555557,10.0,0,100,5,0
32382783_100092808,32.64106388888889,-100.15780000000001,54.0,1,100,3,1
32351263_100220329,32.58684166666667,-100.36758055555555,74.0,0,21,4,0
32322904_100221625,32.541399999999996,-100.37118055555555,12.0,0,24,5,0
32320158_100150576,32.53377222222222,-100.2516,10.0,0,30,5,0
32343187_100091572,32.575519444444446,-100.15436666666668,43.0,0,18,3,0
32443949_100165335,32.744302777777776,-100.28148611111111,84.0,0,11018,4,1
32442958_100164653,32.741550000000004,-100.27959166666666,94.0,0,110,3,1
32390136_100382280,32.65037777777778,-100.63966666666667,12.0,0,18,1,0
32391622_100373193,32.65450555555555,-100.6255361111111,84.0,0,18,3,0
33085745_099534573,33.14929166666666,-99.89603611111112,54.0,1,840,1,0
33055160_099534998,33.09766666666667,-99.89721666666668,54.0,1,976,1,0
33050941_099535093,33.085947222222224,-99.89748055555556,54.0,1,593,1,0
32593506_099495164,32.993072222222224,-99.83101111111111,64.0,1,1134,1,0
32585976_099490868,32.983266666666665,-99.81907777777778,64.0,1,1275,1,0
32592608_099494072,32.99057777777778,-99.82797777777778,28.0,0,1275,1,1
33213649_099393119,33.36013611111111,-99.6586638888889,34.0,1,3242,1,0
33210323_099395076,33.35089722222222,-99.6641,34.0,1,3242,1,0
33204277_099395926,33.34521388888889,-99.66646111111112,66.0,1,1710,1,1
33181574_099403941,33.30437222222222,-99.6776138888889,93.0,0,1180,1,0
33115520_099430484,33.19866666666666,-99.71801111111111,40.0,1,3154,1,0
33204311_099400038,33.345308333333335,-99.66677222222222,49.0,0,1745,1,1
33181642_099404151,33.304561111111106,-99.67819722222222,49.0,0,3449,1,0
33220517_099391423,33.36810277777778,-99.65395277777779,34.0,0,3242,1,0
33090867_099440255,33.152408333333334,-99.73404166666667,75.0,1,5900,1,0
33064687_099450212,33.11301944444445,-99.75058888888888,69.0,1,2322,1,1
33062215_099450295,33.10615277777778,-99.75081944444445,53.0,1,4630,1,0
33061725_099450300,33.10479166666667,-99.75083333333333,53.0,1,4630,1,0
33061181_099450303,33.10328055555556,-99.75084166666667,53.0,1,4630,1,0
33041632_099452549,33.071200000000005,-99.75708055555556,24.0,1,4116,1,0
33014613_099463273,33.02948055555555,-99.77575833333333,24.0,1,3622,1,0
33005389_099470252,33.014969444444446,-99.78403333333333,69.0,1,2526,1,1
33005048_099470387,33.01402222222222,-99.78440833333333,69.0,1,2526,1,0
33004816_099470477,33.01337777777778,-99.78465833333333,69.0,1,2526,1,0
33004323_099470734,33.012008333333334,-99.78537222222222,54.0,1,3622,1,0
33003699_099470981,33.010275,-99.78605833333333,24.0,1,3622,1,0
33005415_099470365,33.01504166666667,-99.78434722222222,54.0,0,1097,1,0
33005076_099470499,33.0141,-99.78471944444445,54.0,0,1097,1,0
33004851_099470587,33.013475,-99.78496388888888,54.0,0,1097,1,0
33064712_099450331,33.11308888888889,-99.75091944444445,53.0,0,2308,1,0
32574911_099481806,32.96364166666667,-99.80501666666666,37.0,0,5019,1,0
32581250_099481101,32.97013888888889,-99.80305833333333,37.0,0,2072,5,0
32581171_099481018,32.96991944444444,-99.80282777777778,37.0,0,1521,5,0
33182824_099403453,33.30784444444444,-99.67625833333334,93.0,0,170,1,0
33092628_099434073,33.1573,-99.72798055555556,17.0,0,3040,5,0
33081497_099435468,33.13749166666667,-99.73185555555555,17.0,0,3780,5,0
33085952_099434128,33.14986666666667,-99.72813333333333,17.0,0,3780,5,0
