Year,TWDB_Survey_No,Organization,Population_Served,Water_Type,Purchasd___Self_Supplied,Region_Used,County_Used,Basin_Used,Source_County,Source_Basin,Aquifer_Source,Surface_Water_Source,Seller_Name,Active_Wells,Brackish___Saline,TWDB_Estimated_Volume,Percent_Treated_Prior_to_Intake,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total_Intake__Gallons_
1979,0319400,CITY OF GARRISON,0,Ground Water,SS,I,NACOGDOCHES,NECHES,NACOGDOCHES,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,3,N,N,0.00,"7,370,000","6,436,000","7,130,000","6,846,000","7,678,000","8,265,000","7,379,000","7,529,000","6,560,000","6,866,000","6,357,000","7,199,000","85,615,000"
1979,0344800,CITY OF GROVES,0,Surface Water,Pur,I,JEFFERSON,NECHES-TRINITY,JEFFERSON,NECHES,,SAM RAYBURN LAKE/RESERVOIR,LOWER NECHES VALLEY AUTHORITY,0,N,N,0.00,"47,135,400","42,108,500","36,964,900","35,249,800","33,761,100","34,421,800","35,478,900","33,936,300","38,333,860","34,048,100","30,454,400","37,753,200","439,646,260"
1979,0358490,GUM CREEK WSC,0,Ground Water,Pur,I,CHEROKEE,NECHES,CHEROKEE,NECHES,CARRIZO-WILCOX AQUIFER,,UNKNOWN,0,N,N,0.00,"1,304,600","1,017,300","1,188,200","1,243,100","1,176,800","1,618,200","1,728,400","1,338,200","1,572,500","1,405,700","1,128,900","1,222,500","15,944,400"
1979,0368750,HARDIN COUNTY WCID 1,0,Ground Water,SS,I,HARDIN,NECHES,HARDIN,NECHES,GULF COAST AQUIFER,,N/A,2,N,N,0.00,"1,054,620","1,238,300","1,594,950","1,800,750","2,046,853","2,066,400","2,152,640","2,107,287","1,960,875","1,756,073","1,317,750","1,230,390","20,326,888"
1979,0392478,HOLLY HUFF WSC,0,Ground Water,SS,I,JASPER,SABINE,JASPER,SABINE,GULF COAST AQUIFER,,N/A,1,N,N,0.00,"2,377,000","963,000","994,000","908,000","1,071,000","1,134,000","1,364,000","1,202,000","1,096,000","764,000","1,073,000","1,171,000","14,117,000"
1979,0409200,CITY OF HUNTINGTON,0,Ground Water,SS,I,ANGELINA,NECHES,ANGELINA,NECHES,OTHER AQUIFER,,N/A,2,N,N,0.00,"4,977,100","4,068,700","4,318,600","4,647,200","4,588,100","4,871,000","4,886,900","4,880,300","4,732,100","4,847,700","4,154,900","4,308,300","55,280,900"
1979,0432800,CITY OF JACKSONVILLE,0,Ground Water,SS,I,CHEROKEE,NECHES,CHEROKEE,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,5,N,N,0.00,"83,743,707","64,518,498","76,249,134","73,642,326","82,114,452","85,372,962","97,103,598","93,845,088","82,440,303","78,204,240","80,485,197","82,766,154","980,485,659"
1979,0432800,CITY OF JACKSONVILLE,0,Surface Water,SS,I,CHEROKEE,NECHES,CHEROKEE,NECHES,,ACKER LAKE/RESERVOIR,N/A,0,N,N,0.00,"18,899,358","19,225,209","19,225,209","17,921,805","19,225,209","23,135,421","22,157,868","21,180,315","20,854,464","19,876,911","17,921,805","16,292,550","235,916,124"
1979,0432850,TEXAS WATER SYSTEMS INC-JACKSON WSC,0,Ground Water,SS,I,SMITH,NECHES,SMITH,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,2,N,N,0.00,"4,477,810","3,431,440","3,738,740","3,607,950","4,265,120","4,745,300","5,851,900","5,458,690","5,196,450","4,614,400","4,183,330","5,043,690","54,614,820"
1979,0436920,JEFFERSON COUNTY WCID 10,0,Surface Water,Pur,I,JEFFERSON,NECHES-TRINITY,JEFFERSON,NECHES,,SAM RAYBURN LAKE/RESERVOIR,LOWER NECHES VALLEY AUTHORITY,0,N,N,0.00,"9,136,000","9,458,000","7,500,000","7,987,000","8,430,000","8,434,000","8,519,000","8,650,000","8,718,000","8,655,000","9,366,000","8,186,000","103,039,000"
1979,0462000,CITY OF KENNARD,0,Ground Water,SS,I,HOUSTON,NECHES,HOUSTON,NECHES,QUEEN CITY AQUIFER,,N/A,2,N,N,0.00,"650,000","780,000","620,000","720,000","715,000","840,000","750,000","920,000","900,000","880,000","800,000","750,000","9,325,000"
1979,0480963,AQUA TEXAS INC-LAKE PALESTINE WATER COMPANY,0,Ground Water,SS,I,HENDERSON,NECHES,HENDERSON,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,1,N,N,0.00,0,0,0,0,0,0,0,0,0,0,0,"11,480,000","11,480,000"
1979,0481260,LAKELAN WATER SYSTEM,0,Ground Water,SS,I,JASPER,NECHES,JASPER,NECHES,GULF COAST AQUIFER,,N/A,1,N,N,0.00,"375,000","375,000","375,000","375,000","450,000","450,000","450,000","450,000","450,000","400,000","400,000","400,000","4,950,000"
1979,0484900,LANEVILLE WSC,0,Ground Water,SS,I,RUSK,NECHES,RUSK,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,1,N,N,0.00,"1,184,400","892,200","974,300","986,000","1,053,200","1,106,900","1,334,200","1,204,720","1,210,500","1,166,500","1,156,400","1,069,600","13,338,920"
1979,0488500,LEAGUEVILLE WSC,0,Ground Water,SS,I,HENDERSON,NECHES,HENDERSON,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,2,N,N,0.00,"1,121,300","1,018,000","2,430,800","1,659,300","1,597,000","1,692,800","2,200,400","1,750,100","1,330,000","2,486,800","2,715,000","1,955,500","21,957,000"
1979,0492650,LEVERETTS CHAPEL WSC,0,Ground Water,SS,I,RUSK,SABINE,RUSK,SABINE,CARRIZO-WILCOX AQUIFER,,N/A,1,N,N,0.00,"1,152,000","1,152,000","1,152,000","1,152,000","1,152,000","1,152,000","1,152,000","1,152,000","1,152,000","1,152,000","1,152,000","1,152,000","13,824,000"
1979,0494500,LIBBY WSC,0,Ground Water,SS,I,NACOGDOCHES,NECHES,NACOGDOCHES,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,1,N,N,0.00,"594,200","790,130","894,460","666,200","1,121,400","910,400","874,700","1,212,100","910,000","764,900","692,100","709,700","10,140,290"
1979,0497000,LILLY GROVE SUD,0,Ground Water,SS,I,NACOGDOCHES,NECHES,NACOGDOCHES,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,2,N,N,0.00,"2,400,000","2,200,000","2,200,000","2,600,000","2,600,000","3,000,000","3,100,000","3,000,000","2,600,000","2,200,000","2,100,000","2,300,000","30,300,000"
1979,0519600,CITY OF LUFKIN,0,Ground Water,SS,I,ANGELINA,NECHES,ANGELINA,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,6,N,N,0.00,"175,690,000","149,404,000","166,021,000","154,614,000","173,961,000","190,110,000","197,655,000","188,055,000","184,970,000","189,260,000","159,625,000","150,925,000","2,080,290,000"
1979,0576000,MONTALBA WSC,0,Ground Water,SS,I,ANDERSON,TRINITY,ANDERSON,TRINITY,CARRIZO-WILCOX AQUIFER,,N/A,1,N,N,0.00,"1,003,000","883,100","973,300","868,000","965,400","1,036,500","1,343,200","1,123,000","1,096,900","974,800","778,400","971,600","12,017,200"
1979,0576665,PURE UTILITIES LC-MOUNT NECHES LAKE ESTATES,0,Ground Water,SS,I,TYLER,NECHES,TYLER,NECHES,GULF COAST AQUIFER,,N/A,3,N,N,0.00,0,0,0,0,0,0,0,0,0,0,0,"3,000,000","3,000,000"
1979,0580210,MOSCOW WSC,0,Ground Water,SS,I,POLK,NECHES,POLK,NECHES,GULF COAST AQUIFER,,N/A,2,N,N,0.00,"2,955,800","2,448,200","2,346,500","2,350,300","2,507,400","3,004,500","3,127,600","2,412,450","4,660,800","2,874,000","2,608,500","2,545,100","33,841,150"
1979,0581900,MOUNT ENTERPRISE WSC,0,Ground Water,SS,I,RUSK,NECHES,RUSK,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,1,N,N,0.00,"3,252,400","3,246,500","3,226,500","37,695,100","2,668,300","4,409,800","3,886,000","3,289,100","4,235,200","3,231,800","3,507,300","2,506,200","75,154,200"
1979,0587500,CITY OF MURCHISON,0,Ground Water,SS,I,HENDERSON,NECHES,HENDERSON,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,1,N,N,0.00,"710,000","725,000","710,000","730,000","735,000","825,000","845,000","935,000","980,000","970,000","890,000","780,000","9,835,000"
1979,0592000,CITY OF NACOGDOCHES,0,Ground Water,SS,I,NACOGDOCHES,NECHES,NACOGDOCHES,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,11,N,N,0.00,"121,337,000","106,110,000","111,310,000","112,431,000","118,541,000","129,525,000","146,739,000","130,333,000","135,832,000","137,177,000","118,019,000","121,687,000","1,489,041,000"
1979,0592000,CITY OF NACOGDOCHES,0,Surface Water,SS,I,NACOGDOCHES,NECHES,NACOGDOCHES,NECHES,,NACOGDOCHES LAKE/RESERVOIR,N/A,0,N,N,0.00,"64,893,000","48,593,000","60,599,000","63,750,000","68,401,000","70,447,000","71,358,000","77,260,000","69,161,000","78,917,000","73,509,000","70,081,000","816,969,000"
1979,0592020,NACOGDOCHES COUNTY MUD 1,0,Ground Water,Pur,I,NACOGDOCHES,NECHES,NACOGDOCHES,NECHES,CARRIZO-WILCOX AQUIFER,,UNKNOWN,0,N,N,0.00,"94,000","74,000","78,000","134,100","129,500","395,900","355,700","356,700","416,500","362,000","912,300","17,000","3,325,700"
1979,0597000,NECHES WSC,0,Ground Water,SS,I,ANDERSON,NECHES,ANDERSON,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,2,N,N,0.00,"2,600,000","2,146,000","2,339,000","2,181,000","2,421,000","3,068,000","3,231,080","3,014,600","3,129,690","3,653,210","2,728,330","2,675,870","33,187,780"
1979,0601700,NEW CONCORD WSC,0,Ground Water,SS,I,CHEROKEE,NECHES,CHEROKEE,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,1,N,N,0.00,"410,000","344,800","369,900","415,200","429,800","449,600","581,400","511,500","440,900","438,100","408,000","436,600","5,235,800"
1979,0603000,CITY OF NEW LONDON,0,Ground Water,SS,I,RUSK,SABINE,RUSK,SABINE,CARRIZO-WILCOX AQUIFER,,N/A,2,N,N,0.00,"9,146,000","8,400,000","9,310,000","9,464,000","10,515,000","12,260,000","13,220,000","13,110,000","11,820,000","11,600,000","10,940,000","11,760,000","131,545,000"
1979,0603100,NEW PROSPECT WSC,0,Ground Water,SS,I,RUSK,SABINE,RUSK,SABINE,CARRIZO-WILCOX AQUIFER,,N/A,2,N,N,0.00,"2,923,210","2,170,990","2,079,640","3,122,770","2,559,850","2,734,000","4,564,240","3,171,890","3,361,430","3,304,420","2,939,880","3,506,040","36,438,360"
1979,0605800,NOGALUS PRAIRIE WSC,0,Ground Water,SS,I,TRINITY,NECHES,TRINITY,NECHES,GULF COAST AQUIFER,,N/A,1,N,N,0.00,"396,887","338,617","329,902","368,155","318,088","365,738","1,292,075","519,679","390,820","306,542","414,023","227,336","5,267,862"
1979,0607540,NORTH HARDIN WSC,0,Ground Water,SS,I,HARDIN,NECHES,HARDIN,NECHES,GULF COAST AQUIFER,,N/A,2,N,N,0.00,"7,319,000","6,375,000","5,233,000","8,288,000","5,676,000","6,325,000","6,564,000","6,660,000","6,599,000","6,192,000","6,530,000","5,805,000","77,566,000"
1979,0611500,NORWOOD WSC,0,Surface Water,Pur,I,ANDERSON,NECHES,ANDERSON,NECHES,,PALESTINE LAKE/RESERVOIR,UNKNOWN,0,N,N,0.00,"1,184,000","868,000","791,000","749,000","955,000","1,406,000","1,023,000","694,000","698,000","736,000","777,000","553,000","10,434,000"
1979,0626800,CITY OF ORANGE,0,Ground Water,SS,I,ORANGE,SABINE,ORANGE,SABINE,GULF COAST AQUIFER,,N/A,3,N,N,0.00,"126,090,000","108,157,000","116,580,000","114,989,000","128,285,000","144,061,000","139,519,000","143,944,000","135,284,000","142,896,000","131,745,000","134,495,000","1,566,045,000"
1979,0626900,WEST ORANGE SYSTEM,0,Ground Water,SS,I,ORANGE,SABINE,ORANGE,SABINE,GULF COAST AQUIFER,,N/A,2,N,N,0.00,"16,890,000","13,922,000","15,680,000","15,216,000","16,499,000","17,830,000","18,544,000","17,998,000","16,237,000","17,605,000","16,551,000","15,816,000","198,788,000"
1979,0683160,PINE HILL CHAPMAN WSC,0,Ground Water,SS,I,RUSK,SABINE,RUSK,SABINE,CARRIZO-WILCOX AQUIFER,,N/A,1,N,N,0.00,"443,840","467,030","433,250","481,740","515,870","589,450","450,550","428,790","363,870","353,480","364,920","407,330","5,300,120"
1979,0691750,CITY OF PORT NECHES,0,Surface Water,Pur,I,JEFFERSON,NECHES,JEFFERSON,NECHES,,SAM RAYBURN LAKE/RESERVOIR,UNKNOWN,0,N,N,0.00,"57,265,000","44,018,000","42,306,000","42,463,000","45,334,000","52,293,000","50,020,000","51,370,000","50,764,000","56,274,000","45,012,000","44,210,000","581,329,000"
1979,0719170,RAYBURN COUNTRY MUD,0,Ground Water,SS,I,JASPER,NECHES,JASPER,NECHES,GULF COAST AQUIFER,,N/A,1,N,N,0.00,"2,504,000","2,031,000","2,037,000","2,291,000","2,678,000","3,170,000","3,864,000","3,480,000","2,629,000","2,209,000","1,129,000","2,207,000","30,229,000"
1979,0719350,RAYLAKE WATER CORPORATED,0,Ground Water,SS,I,ANGELINA,NECHES,ANGELINA,NECHES,OTHER AQUIFER,,N/A,1,N,N,0.00,0,0,0,0,0,0,0,0,0,0,0,"800,000","800,000"
1979,0721100,REDLAND WSC,0,Ground Water,Pur,I,ANGELINA,NECHES,ANGELINA,NECHES,CARRIZO-WILCOX AQUIFER,,UNKNOWN,0,N,N,0.00,"860,400","1,250,200","857,700","724,000","932,300","1,072,400","2,671,900","1,059,000","1,028,600","997,800","1,001,000","1,008,600","13,463,900"
1979,0721100,REDLAND WSC,0,Ground Water,SS,I,ANGELINA,NECHES,ANGELINA,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,1,N,N,0.00,"1,260,400","1,100,300","1,177,700","1,070,200","1,200,750","1,600,000","1,970,300","1,560,200","1,110,300","1,300,500","1,175,200","1,200,150","15,726,000"
1979,0722618,REHOBETH WSC,0,Surface Water,Pur,I,PANOLA,SABINE,PANOLA,SABINE,,MURVAUL LAKE/RESERVOIR,UNKNOWN,0,N,N,0.00,"1,908,900","1,908,100","1,363,700","1,403,000","1,515,300","1,577,800","1,859,500","1,951,100","1,792,000","1,628,800","1,564,800","1,366,400","19,839,400"
1979,0722660,CITY OF RELAW PWS,0,Ground Water,SS,I,CHEROKEE,NECHES,CHEROKEE,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,2,N,N,0.00,"524,400","462,800","604,400","516,600","620,400","717,900","843,200","664,000","642,200","648,100","577,100","647,100","7,468,200"
1979,0754200,RURAL WSC,0,Ground Water,SS,I,JASPER,NECHES,JASPER,NECHES,GULF COAST AQUIFER,,N/A,1,N,N,0.00,"3,079,000","2,053,000","2,150,000","2,201,000","2,378,000","2,549,000","2,370,000","2,450,000","2,519,000","2,222,000","2,497,000","2,532,000","29,000,000"
1979,0767000,SAND HILLS WSC,0,Ground Water,SS,I,SHELBY,SABINE,SHELBY,SABINE,CARRIZO-WILCOX AQUIFER,,N/A,1,N,N,0.00,"1,605,028","1,703,325","1,402,373","2,087,392","1,432,752","2,351,369","2,180,073","2,162,784","2,194,128","1,987,262","2,370,197","1,812,013","23,288,696"
1979,0767000,SAND HILLS WSC,0,Surface Water,Pur,I,SHELBY,SABINE,SHELBY,SABINE,,CENTER LAKE/RESERVOIR,UNKNOWN,0,N,N,0.00,"22,000",0,"58,100",0,0,0,"366,800","199,100","2,672,900","151,100","360,400","17,200","3,847,600"
1979,0788250,SHADY ACRES SUBDIVISION-UNSPECIFIED SYSTEM/FACILITY,0,Ground Water,SS,I,CHEROKEE,NECHES,CHEROKEE,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,1,N,N,0.00,0,0,0,0,0,0,0,0,0,0,0,"1,272,000","1,272,000"
1979,0790920,BROOKELAND FWSD-SHAWNEE SHORES WATER SYSTEM,0,Ground Water,SS,I,SABINE,SABINE,SABINE,SABINE,OTHER AQUIFER,,N/A,1,N,N,0.00,"25,000","25,000","25,000","30,000","30,000","35,000","30,000","30,000","25,000","25,000","25,000","25,000","330,000"
1979,0791140,SHELBY BEACH WATER SYSTEM,0,Ground Water,SS,I,SHELBY,SABINE,SHELBY,SABINE,CARRIZO-WILCOX AQUIFER,,N/A,2,N,N,0.00,0,0,0,0,0,0,0,0,0,0,0,"480,000","480,000"
1979,0795100,SHOREWOOD ACRES WATER SYSTEM,0,Surface Water,Pur,I,ANGELINA,NECHES,ANGELINA,NECHES,,SAM RAYBURN LAKE/RESERVOIR,UNKNOWN,0,N,N,0.00,"38,230","39,800","77,130","108,060","126,040","130,650","123,950","106,860","117,800","115,240","75,500","59,450","1,118,710"
1979,0807310,SOUTHERN UTILITIES COMPANY-SMITH COUNTY SYSTEM,0,Ground Water,SS,I,SMITH,NECHES,SMITH,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,4,N,N,0.00,"33,256,000","28,063,000","27,796,000","35,688,000","44,159,000","46,543,000","48,783,000","52,568,000","47,511,000","43,723,000","38,047,000","39,482,000","485,619,000"
1979,0807450,SOUTH KIRBYVILLE WSC,0,Ground Water,SS,I,JASPER,SABINE,JASPER,SABINE,GULF COAST AQUIFER,,N/A,1,N,N,0.00,"2,902,000","2,279,800","2,402,300","2,206,400","2,311,200","2,499,200","3,648,500","3,170,900","2,978,400","2,806,700","2,675,500","2,639,400","32,520,300"
1979,0817613,HIDDEN HILLS HARBOR,0,Surface Water,Pur,I,HENDERSON,NECHES,HENDERSON,TRINITY,,CEDAR CREEK LAKE/RESERVOIR - TRINITY,UNKNOWN,0,N,N,0.00,"1,210,300","349,000","434,200","547,900","493,700","1,069,700","1,550,400","834,000","944,000","682,400","398,700","436,000","8,950,300"
1979,0827050,STRYKER LAKE WATER SUPPLY,0,Ground Water,SS,I,CHEROKEE,NECHES,CHEROKEE,NECHES,QUEEN CITY AQUIFER,,N/A,1,N,N,0.00,0,0,0,0,0,0,0,0,0,0,0,"9,932,000","9,932,000"
1979,0835336,MONARCH UTILITIES LP-LAKEWAY HARBOR,0,Surface Water,Pur,I,SMITH,NECHES,SMITH,NECHES,,PALESTINE LAKE/RESERVOIR,UNKNOWN,0,N,N,0.00,"499,000","398,000","514,000","563,000","864,000","1,190,000","1,332,000","1,321,000","930,000","894,000","578,000","487,000","9,570,000"
1979,0843600,CITY OF TATUM,0,Ground Water,SS,I,RUSK,SABINE,PANOLA,SABINE,CARRIZO-WILCOX AQUIFER,,N/A,2,N,N,0.00,"1,691,000","1,555,220","2,715,960","2,470,940","2,879,000","2,879,000","4,561,000","6,204,800","5,059,230","3,391,900","3,944,900","4,174,400","41,527,350"
1979,0866100,THREE COMM WSC,0,Ground Water,SS,I,HENDERSON,NECHES,HENDERSON,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,0,N,N,0.00,"706,331","691,129","681,830","664,080","679,310","999,186","849,730","1,096,146","1,109,186","964,960","859,700","789,698","10,091,286"
1979,0867600,CITY OF TIMPSON,0,Ground Water,SS,I,SHELBY,SABINE,SHELBY,SABINE,CARRIZO-WILCOX AQUIFER,,N/A,2,N,N,0.00,"6,283,000","6,983,000","5,761,000","6,682,000","7,469,000","8,345,000","6,714,000","7,770,000","10,563,000","6,416,000","6,352,000","6,416,000","85,754,000"
1979,0867650,TIMPSON RURAL WSC,0,Ground Water,SS,I,SHELBY,NECHES,SHELBY,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,2,N,N,0.00,"2,971,730","2,594,830","2,055,450","2,441,900","2,657,120","3,331,500","3,301,710","3,315,740","3,014,950","2,456,520","3,176,620","2,346,120","33,664,190"
1979,0870200,BROOKELAND FWSD-TOLEDO VILLAGE WSC,0,Ground Water,SS,I,NEWTON,SABINE,NEWTON,SABINE,GULF COAST AQUIFER,,N/A,4,N,N,0.00,"1,253,800","558,800","776,400","928,900","1,517,218","2,327,000","1,415,900","1,558,100","2,169,500","2,601,300","968,100","812,200","16,887,218"
1979,0877000,TUCKER WSC,0,Ground Water,SS,I,ANDERSON,TRINITY,ANDERSON,TRINITY,CARRIZO-WILCOX AQUIFER,,N/A,2,N,N,0.00,"2,111,000","1,699,000","1,677,000","1,766,000","1,851,000","3,040,000","2,040,000","1,998,000","1,874,000","1,811,000","2,169,000","2,080,000","24,116,000"
1979,0880973,SAM RAYBURN WATER INC-LAKEWOOD SUBDIVISION,0,Ground Water,SS,I,SAN AUGUSTINE,NECHES,SAN AUGUSTINE,NECHES,OTHER AQUIFER,,N/A,2,N,N,0.00,"41,390","45,040","93,730","71,520","65,620","92,880","124,120","71,340","60,940","52,760","70,660","109,240","899,240"
1979,0880976,SAM RAYBURN WATER INC-LA PLAYA SUBDIVISION,0,Ground Water,SS,I,SAN AUGUSTINE,NECHES,SAN AUGUSTINE,NECHES,OTHER AQUIFER,,N/A,1,N,N,0.00,"76,300","29,100","14,800","11,400","14,400","22,520","3,400","6,930","6,830","6,350","7,060","6,850","205,940"
1979,0880983,TWIN LAKE UTILITY COMPANY-OLD SABINETOWN SUBDIVISION,0,Ground Water,SS,I,SABINE,SABINE,SABINE,SABINE,CARRIZO-WILCOX AQUIFER,,N/A,1,N,N,0.00,"45,300","31,100","33,610","37,470","54,400","94,000","69,200","40,200","45,590","57,220","33,130","30,930","572,150"
1979,0880990,TWIN LAKE UTILITY COMPANY-RIVER BEND SUBDIVISION,0,Ground Water,SS,I,SABINE,SABINE,SABINE,SABINE,SPARTA AQUIFER,,N/A,0,N,N,0.00,"365,500","87,300","152,670","165,310","187,700","261,000","335,000","291,360","192,300","161,080","201,760","145,890","2,546,870"
1979,0880996,WESTWOOD WSC,0,Ground Water,SS,I,JASPER,NECHES,JASPER,NECHES,GULF COAST AQUIFER,,N/A,1,N,N,0.00,"258,230","146,120","186,360","293,970","337,290","539,320","450,950","504,280","443,730","352,350","214,360","175,110","3,902,070"
1979,0881200,CITY OF TYLER,0,Ground Water,SS,I,SMITH,NECHES,SMITH,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,14,N,N,0.00,"89,341,501","73,554,998","50,726,529","50,053,646","54,209,550","68,619,985","163,565,471","154,481,723","123,960,563","131,153,398","66,612,091","51,757,521","1,078,036,976"
1979,0881505,TYLER PIPE,0,Ground Water,SS,I,SMITH,NECHES,SMITH,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,2,N,N,0.00,"21,598,800","17,502,270","24,896,700","27,314,400","27,665,500","25,043,500","22,370,800","24,954,700","19,832,400","13,397,500","21,907,900","22,181,200","268,665,670"
1979,0886870,UNION HILL WSC,0,Ground Water,SS,I,HENDERSON,NECHES,HENDERSON,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,1,N,N,0.00,0,0,0,0,0,0,0,0,0,0,0,"5,596,975","5,596,975"
1979,0903800,ORANGE COUNTY WCID 1-VIDOR SYSTEM,0,Ground Water,SS,I,ORANGE,NECHES,ORANGE,NECHES,GULF COAST AQUIFER,,N/A,2,N,N,0.00,"9,910,000","16,997,000","17,484,000","16,110,000","15,039,000","14,975,000","17,092,000","17,325,000","16,616,000","15,551,000","15,175,000","14,929,000","187,203,000"
1979,0918750,WARR WATER SYSTEM,0,Ground Water,SS,I,SHELBY,SABINE,SHELBY,SABINE,CARRIZO-WILCOX AQUIFER,,N/A,1,N,N,0.00,"105,000","105,000","105,000","108,000","110,000","110,000","115,000","120,000","105,000","100,000","100,000","100,000","1,283,000"
1979,0934820,WESTSIDE BAY WATER SYSTEM,0,Ground Water,SS,I,HENDERSON,NECHES,HENDERSON,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,1,N,N,0.00,"65,000","65,000","65,000","65,000","75,000","75,000","85,000","85,000","75,000","70,000","65,000","65,000","855,000"
1979,0944463,RABBIT CENTER MHP-UNSPECIFIED SYSTEM/FACILITY,0,Ground Water,SS,I,HENDERSON,NECHES,HENDERSON,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,0,N,N,0.00,0,0,0,0,0,0,0,0,0,0,0,"11,728,400","11,728,400"
1979,0954900,WOODLAND ESTATES SUBDIVISION,0,Ground Water,SS,I,SABINE,SABINE,SABINE,SABINE,OTHER AQUIFER,,N/A,3,N,N,0.00,"24,000","24,000","36,000","36,000","500,000","500,000","100,000","100,000","100,000","100,000","500,000","500,000","2,520,000"
1979,0954900,WOODLAND ESTATES SUBDIVISION,0,Surface Water,Pur,I,SABINE,SABINE,SABINE,SABINE,,TOLEDO BEND LAKE/RESERVOIR,UNKNOWN,0,N,N,0.00,0,0,0,0,"500,000","500,000","1,500,000","1,500,000","500,000","500,000",0,0,"5,000,000"
1979,0956450,WOODS CREEK WSC,0,Ground Water,SS,I,POLK,NECHES,POLK,NECHES,GULF COAST AQUIFER,,N/A,1,N,N,0.00,"287,300","285,500","316,600","285,200","221,720","254,600","275,900","388,100","418,850","348,900","397,400","453,000","3,933,070"
1979,0957500,WRIGHT CITY WSC,0,Ground Water,SS,I,SMITH,NECHES,SMITH,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,0,N,N,0.00,"4,980,510","3,589,400","3,720,050","3,890,100","5,185,760","3,261,550","5,069,000","5,039,900","4,684,800","4,852,600","4,080,300","5,074,300","53,428,270"
1979,0970000,ZAVALLA WATER DEPARTMENT,0,Ground Water,SS,I,ANGELINA,NECHES,ANGELINA,NECHES,OTHER AQUIFER,,N/A,2,N,N,0.00,"1,752,400","1,478,800","1,317,800","1,346,800","1,441,300","1,481,700","1,855,600","1,869,000","2,013,300","1,926,600","1,469,900","1,489,600","19,442,800"
1979,0015400,CITY OF ALTO,0,Ground Water,SS,I,CHEROKEE,NECHES,CHEROKEE,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,2,N,N,0.00,"7,093,000","5,935,000","5,780,000","5,757,000","6,156,000","6,667,000","5,170,000","4,708,000","5,922,100","6,377,800","6,282,300","6,278,200","72,126,400"
1979,0015450,ALTO RURAL WSC,0,Ground Water,SS,I,CHEROKEE,NECHES,CHEROKEE,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,1,N,N,0.00,"2,473,800","2,012,030","2,045,410","2,043,230","2,179,020","2,370,621","2,976,084","3,146,031","2,593,291","2,638,621","2,496,537","2,643,758","29,618,433"
1979,0031200,APPLEBY WSC,0,Ground Water,SS,I,NACOGDOCHES,NECHES,NACOGDOCHES,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,3,N,N,0.00,"7,955,000","7,653,700","6,500,900","6,513,100","7,847,000","8,088,500","10,429,000","8,500,000","8,183,000","7,603,600","7,735,000","7,746,900","94,755,700"
1979,0031400,APPLE SPRINGS WSC,0,Ground Water,SS,I,TRINITY,NECHES,TRINITY,NECHES,OTHER AQUIFER,,N/A,2,N,N,0.00,"750,000","750,000","750,000","800,000","800,000","900,000","1,200,000","1,200,000","1,000,000","900,000","800,000","750,000","10,600,000"
1979,0035800,CITY OF ARP,0,Ground Water,SS,I,SMITH,NECHES,SMITH,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,2,N,N,0.00,"2,828,800","2,176,300","2,297,400","2,269,900","2,727,300","3,507,300","3,626,800","3,157,500","3,045,600","4,754,600","4,392,100","3,844,700","38,628,300"
1979,0060135,B & B WATER COMPANY-UNSPECIFIED SYSTEM/FACILITY,0,Ground Water,SS,I,ORANGE,NECHES,ORANGE,NECHES,GULF COAST AQUIFER,,N/A,27,N,N,0.00,"2,690,000","2,590,000","1,998,000","2,200,000","2,680,000","2,890,000","3,000,000","3,500,000","2,900,000","2,450,000","2,150,000","2,390,000","31,438,000"
